coherence,requires_running_space,friendly_with_children,friendly_with_other_pets,is_calm,is_energetic,inconsistencies,PetID
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,6cfbd44df
medium,1,0,0,0,1.0,Vaccination status not consistent with health description,06df96299
medium,1,0,0,0,1.0,Color described as panda-like but structured data shows black color.,ec0ef9572
high,1,0,0,1,1.0,,1a2816f0f
medium,1,0,0,1,1.0,Vaccination status unclear,3853ff1dd
medium,1,0,0,1,1.0,Color mismatch in description and data,b32339429
medium,1,0,0,0,1.0,Vaccination status unclear,c40b30ff3
low,1,0,0,0,1.0,Age and breed information mismatch,79b3d41e2
medium,1,0,0,0,1.0,Pet not sterilized yet,5de76fac6
high,1,1,1,0,1.0,,bad338993
medium,1,0,0,0,1.0,Secondary breed and health status unclear,f5d79ff56
high,1,0,0,1,1.0,No inconsistencies found.,d4f31b018
high,1,0,1,0,1.0,No inconsistencies found.,5569b346f
high,1,1,1,0,1.0,,4212729be
low,1,0,0,0,1.0,Rabbit profile given for dog pet,0529ad4d9
medium,1,1,1,0,1.0,Blackie' s tuxedo description not in structured data,93ef02488
high,1,1,1,0,1.0,None,bb9a64e6f
medium,1,0,0,0,1.0,No caging mentioned in description but not specified if Schnauzer is generally friendly with other pets.,5edf4d9bb
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,81e692e30
medium,1,0,0,0,1.0,Sterilization status unclear,615213076
high,1,0,0,0,1.0,No inconsistencies found.,95b5a7b19
high,1,1,1,0,1.0,,be38039cc
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,a1e9aae7c
high,1,0,1,0,1.0,None,16a71f0de
high,1,1,1,0,1.0,,89df794d1
medium,1,1,1,0,1.0,Pet is not vaccinated or sterilized as per description.,66dbc2985
medium,1,0,0,0,1.0,Outdoor care mentioned but vaccination status unknown,d181ce519
high,1,1,1,0,1.0,,99aa7a5a6
high,1,0,0,1,0.0,,a8e6ad61c
high,1,1,0,1,1.0,,a0350cce0
high,1,1,1,0,1.0,,daa73505c
medium,1,1,1,0,1.0,Description suggests tameness; vaccination status unknown.,46cf6356e
high,1,0,0,1,1.0,Age mismatch (description says 8 weeks old while structured data shows 2 months),c6df6932d
high,1,1,1,0,1.0,,1eb6e3ae1
high,1,1,1,0,1.0,,e826027f6
medium,1,1,1,0,1.0,Color mismatch in description and data,a4b96c3f3
medium,1,0,0,1,1.0,Pet' s size and behavior not fully aligned with structured data.,0038234c6
medium,1,0,0,0,1.0,Vaccination and deworming status not mentioned in description,d24b8cde0
medium,1,0,0,0,1.0,Primary breed not specified,d41649df9
high,1,0,1,0,1.0,No inconsistencies found.,4efe77aa0
high,1,1,1,0,1.0,None,76de48e98
medium,1,0,1,0,1.0,Vaccination status not mentioned in description,d7454afee
high,1,0,0,1,0.0,,a6bc8d1a6
medium,1,0,0,0,1.0,Pet not sterilized and neutered,a6eb71dc0
medium,1,1,1,0,0.0,Vaccination status inconsistent with structured data,681be6214
medium,1,0,1,0,1.0,Pet not sterilized as per description,26a4d7052
high,1,1,1,0,1.0,No inconsistencies found.,3bf1bdd86
high,0,0,0,1,1.0,,3264fe773
high,1,1,1,0,1.0,,779bcf3fd
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,f19397eed
medium,1,0,0,0,1.0,Vaccination status not consistent with health description,4ea44a5b0
high,1,0,0,0,1.0,"Age discrepancy: description says 6 weeks old, data shows 1 month old.",19d8b1d8e
medium,1,0,0,1,1.0,Vaccination status not mentioned in description,96a5fd573
medium,1,0,0,1,1.0,Vaccination and deworming status not mentioned in structured data,3af78213e
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,13966b6a8
medium,1,1,1,0,1.0,Age stated as 1 month in description but not mentioned in structured data,f120723d0
medium,1,0,0,0,1.0,Pet not vaccinated or dewormed,4f66a72ef
medium,1,0,0,0,1.0,Vaccination status not consistent with health description,988308307
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,bea8484a3
medium,1,1,1,0,1.0,Vaccination status not mentioned in description,4ed2fba3e
high,1,1,1,0,1.0,,2160f2109
medium,1,0,0,0,1.0,Secondary breed not specified,31f59daf4
medium,1,0,0,0,1.0,No deworming or sterilization status provided,409ccc60e
medium,1,1,1,0,1.0,Pet not sterilized,3e82bfd8d
medium,1,0,0,0,1.0,Pet not sterilized as per description,a52461bfd
medium,1,1,1,0,1.0,Mixed gender breed not mentioned in structured data,5b8ee289f
high,1,1,1,0,1.0,,8538f4aa1
high,1,1,1,0,1.0,,532396459
high,1,0,0,0,1.0,,48fd10660
high,1,Not specified in the data.,Not specified in the data.,0,1.0,,8c9f6c718
medium,1,0,0,1,1.0,Pet not vaccinated or dewormed,628439a3a
medium,1,0,0,0,1.0,Pet not vaccinated or dewormed,262c8cc14
high,1,1,1,0,1.0,,a92258c0e
high,1,1,1,0,1.0,No inconsistencies found.,e6335f2ee
high,1,0,1,0,1.0,No direct inconsistencies found.,f845bd0c0
high,1,0,0,1,1.0,,5f2c67ae2
high,1,0,0,1,1.0,,61d819c6f
high,1,1,1,0,1.0,,4792b6d06
high,1,1,1,0,1.0,,c7cb34ee2
medium,1,0,0,0,1.0,Rat turned into a cat,6dcff2b5b
medium,1,0,0,1,1.0,Age and maturity size not mentioned in structured data,740d87a41
high,0,0,0,1,0.0,,2d6d161a9
medium,1,0,0,0,1.0,Bob tail like a rabbit is inconsistent,3b4f31dc0
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,8e881542f
high,1,0,0,0,1.0,Sterilization status unclear,ed81d1da8
high,1,1,1,0,1.0,No inconsistencies found.,3c2100f6e
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,6c594bfb0
high,1,0,1,1,1.0,None found.,df17a57ae
high,1,1,1,0,1.0,,9c833c8c4
medium,1,0,0,0,1.0,Vaccination status unclear,15e5b0e7d
high,1,1,1,0,1.0,None,87cf6fd3d
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,5e2bbb163
high,1,1,1,0,1.0,,68071559c
high,1,1,1,0,1.0,,022429d5c
high,0,0,1,1,1.0,,fc3fbbb99
high,1,1,1,0,1.0,,1253241be
high,1,1,1,0,1.0,,a1cb8764d
medium,1,0,1,0,1.0,Vaccination status not mentioned in description,30ece8658
high,1,1,1,0,1.0,,fe481f81c
medium,1,1,1,0,1.0,No deworming or sterilization mentioned in description,0154e0f7b
high,1,0,0,0,1.0,,1d373c973
high,1,1,1,0,1.0,,dc76d9fa5
high,1,1,1,0,1.0,,d840b5a02
medium,1,0,0,0,1.0,"Age discrepancy: description says 5 weeks old, data shows 2 months",282c0ac61
high,1,1,1,0,1.0,,8328ec7f4
high,1,0,0,0,1.0,,d4dd82200
medium,1,1,1,0,1.0,Vaccination status not mentioned in description,25d4c7493
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,f5fd255aa
medium,1,1,1,0,1.0,Vaccination status not mentioned in description,f6e45accc
high,1,1,1,0,1.0,,c4b37d5ed
medium,1,0,0,0,1.0,Color mismatch in description and data,0ce866a04
high,1,1,1,0,1.0,,b2566d195
medium,1,0,0,0,1.0,Health status not mentioned in tabular data,3a36bdba5
high,1,0,0,0,1.0,,91a2b97ec
medium,1,0,0,0,1.0,Vaccination status not consistent with health description,1c9e913d7
medium,1,1,1,0,1.0,Incorrect number of paws and tail length,bf5eb5d00
high,1,1,1,0,1.0,,e28bad751
medium,1,0,0,0,1.0,Secondary breed and fur length not provided,43ea3193d
high,1,0,0,1,0.0,,a20d1e637
medium,1,0,0,0,1.0,Pet not sterilized yet,147a0fbd6
high,1,1,1,0,1.0,None,bb567f5cd
high,1,1,1,0,1.0,,0497f7012
high,1,0,0,0,1.0,No inconsistencies found.,c61aef5bc
medium,1,0,0,0,1.0,Mega' s health status differs between description and data,400b56d39
high,1,1,0,1,0.0,No inconsistencies found.,bbe6ff890
medium,1,0,0,0,1.0,Health status not mentioned in tabular data,5174e0542
high,0,1,1,1,0.0,No inconsistencies found.,3fbc3ca27
medium,1,1,1,0,1.0,Back leg recovery not mentioned in structured data,8eab07081
high,1,1,1,1,1.0,No inconsistencies found.,3029fcad6
high,1,0,0,0,1.0,,d471c1ff7
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,7d6cd8ac7
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,d605cb217
high,1,1,1,0,1.0,None,3f108e7bc
medium,1,0,0,1,1.0,Vaccination status unclear,cba2fb07e
high,0,0,1,0,1.0,No specific inconsistencies found.,bc7ea0a3e
medium,1,0,0,0,1.0,Health status not vaccinated or dewormed,44a0bfde6
medium,1,1,1,0,1.0,Health status not matching description,0935ab38b
high,1,1,1,0,1.0,,4732c7563
high,1,1,0,0,1.0,No inconsistencies found.,796cc971d
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,1086c8df9
medium,1,1,1,0,1.0,Gender mismatch in description and data,1cba86658
medium,1,0,0,0,1.0,Pet not vaccinated or dewormed,7b660c6af
high,1,1,1,0,1.0,Vaccination status not mentioned in description.,c662b7876
high,1,0,0,1,1.0,,85e0c743b
medium,0,0,0,1,1.0,Age and health details not provided in tabular data.,66ad04874
high,1,0,0,0,1.0,,2f95b343a
medium,1,0,0,0,1.0,Vaccination status not consistent with 'Healthy' health,e754315db
medium,1,0,0,0,1.0,Vaccination and sterilization status unclear,fd53d5f04
high,1,1,1,0,1.0,,14f9ffbbc
high,1,0,0,0,1.0,Vaccination status not mentioned in description,5e7db4c54
high,0,0,1,1,0.0,No inconsistencies found.,5933da514
high,1,0,0,0,1.0,Vaccination status not mentioned in structured data.,c6fe4ded3
medium,1,0,0,0,1.0,Vaccination and deworming status unclear,cc6de6d19
high,1,1,1,0,1.0,No inconsistencies found.,45ba264f2
high,1,1,1,1,0.0,No inconsistencies found.,be55e5ef8
high,1,1,1,0,1.0,None,bfdab2894
high,1,1,1,0,1.0,,3a5fb3c1f
high,1,1,1,0,1.0,,2196b0156
high,1,1,1,0,1.0,,611045510
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,9d03d5988
medium,1,0,0,0,1.0,Pet not vaccinated or dewormed,b660cb310
high,1,1,1,0,1.0,,3be154287
medium,1,0,0,0,1.0,Age not mentioned in description,6c929fefb
medium,1,0,0,0,1.0,Vaccination status not provided in structured data,e76929e2b
medium,1,0,0,0,1.0,Description mentions 'fat girl' but data shows healthy status.,5bc18f57d
medium,1,0,0,0,1.0,Vaccination and deworming status unclear,5489e2b50
high,1,0,0,0,1.0,,1f393155e
medium,1,0,0,0,1.0,Vaccination status unclear,35b9530a6
medium,1,0,0,0,1.0,Primary breed listed as Siamese but secondary breed is nan,df2051351
high,1,1,1,0,1.0,No inconsistencies found.,a31b05e99
medium,1,0,0,0,1.0,Vaccination and deworming status not mentioned in description,b1d2cb34d
medium,1,0,0,0,1.0,Pet is not vaccinated or dewormed as per profile.,45320bbe7
medium,1,1,1,0,1.0,Pet not sterilized despite being described as young.,030387828
high,1,0,0,0,1.0,,18c7d13d3
high,1,0,0,0,1.0,None,a927d96ba
medium,1,0,0,0,1.0,Pet not sterilized yet,c4bcfbb1c
high,1,1,0,0,1.0,None,80255c391
medium,1,1,1,1,0.0,Age discrepancy between description and data,e742a643d
medium,1,1,1,0,1.0,Dog must be spayed before adoption not mentioned in structured data,664a120bf
medium,1,0,0,0,1.0,Vaccination and deworming status not mentioned in description,9bec6db97
medium,1,0,0,0,1.0,Age stated as 24 months in description but only 2 years in structured data.,390c45d0c
low,1,1,1,0,1.0,Pet profile is for a 12-month-old cat; description refers to kittens.,b8db25430
medium,1,0,1,1,1.0,Vaccination status not mentioned in description,652ad7684
medium,1,0,0,0,1.0,Kitten not vaccinated as per description,c19e8ac4d
high,0,0,0,1,0.0,No inconsistencies found.,457de178d
high,1,0,1,0,1.0,,d139783fa
medium,1,0,0,0,1.0,Age stated as 1.5 months in description but only 1 month in structured data,6d53b2d19
medium,1,0,0,0,1.0,Mowgli not sterilized at age 3,aa943b9a0
medium,1,0,0,0,1.0,Age mismatch between description and tabular data,8910e2c01
medium,1,0,0,0,1.0,No age provided in description,5f891f500
medium,1,0,1,0,1.0,Vaccination status not mentioned in description,3a1f2a306
medium,1,0,0,0,1.0,Vaccination and deworming status not mentioned in description,02f63f8ff
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,18aa41749
medium,1,0,0,0,1.0,Vaccination status not mentioned in structured data,4a6fea502
medium,1,0,0,0,1.0,Health status not mentioned in structured data,3f7b002f4
medium,1,1,1,0,1.0,Vaccination status not mentioned in description,5ce77d859
high,1,0,0,0,1.0,No deworming or sterilization mentioned in profile.,e2c54ef30
medium,1,1,1,0,1.0,Age mismatch,4605a3467
medium,1,0,0,0,1.0,Vaccination status not mentioned in structured data,f368b7ef1
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,9d08c85ef
medium,1,0,1,0,1.0,"Description mentions fostering bears and chocolates, which are not in the structured data.",8491fa23b
high,1,1,1,0,1.0,,8cb5fc48e
medium,1,1,1,0,1.0,Vaccination status not mentioned in structured data,e24a04c10
medium,1,0,0,1,1.0,Age and health status not mentioned in tabular data,1de8444a7
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,d538c491f
high,1,1,1,0,1.0,,c5b97062a
medium,1,1,1,0,1.0,Vaccination status not mentioned in description,355e3bdc5
high,1,0,0,0,1.0,,07558410c
high,1,1,1,0,1.0,No inconsistencies found.,3a9efa973
medium,1,0,0,0,1.0,Pet is not sterilized,63df28877
medium,1,0,0,0,1.0,Pet' s health status not mentioned in description,93b692cd7
high,1,1,1,0,1.0,,aee44eb09
high,1,0,0,0,1.0,,b62d80c49
high,1,1,1,0,1.0,,7218c8328
high,1,0,1,0,1.0,No inconsistencies found.,e87214dd2
high,1,1,1,0,1.0,,de7114b0e
medium,1,0,0,0,1.0,Mother not sterilized in data,eea30b615
high,1,1,1,0,1.0,,ddb881657
medium,1,1,1,0,1.0,No deworming or sterilization mentioned,8507df043
medium,1,0,0,0,1.0,Description lacks age and health details.,196195aee
medium,1,0,0,0,1.0,Age mismatch with structured data,04ea19d2b
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,0e98b9e24
high,1,1,1,0,1.0,,a30803552
medium,1,0,0,0,1.0,Pet is not sterilized,476d40031
high,1,0,0,0,1.0,,6a4a4b403
high,1,1,1,0,1.0,,f6e07783c
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,4e8f0401d
high,1,Not specified in the data.,Not specified in the data.,0,1.0,,41bbdb352
high,1,1,1,0,1.0,None,b8daff578
medium,1,0,0,0,1.0,Vaccination and deworming status unclear,d1938a57f
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,10b46b83f
high,1,1,1,0,1.0,No inconsistencies found.,a19305a1a
medium,1,0,0,0,1.0,Puppies found in a dangerous location; no information on behavior or temperament.,133c0e6b9
medium,1,0,0,0,1.0,Age mismatch,0ac81fcc4
high,1,1,0,0,1.0,No vaccinations or deworming reported.,d1265050f
medium,1,0,0,0,1.0,Color mismatch: description says ash colored but data shows gray,62d911513
medium,1,1,1,1,0.0,Vaccination status not mentioned in description,1436092b4
medium,1,1,0,1,1.0,Health status not matching description.,682cbe0f9
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,9238eb7fc
high,1,1,1,0,1.0,None,52c49d6b6
high,1,1,1,0,1.0,Vaccination status not mentioned in description.,8aaa67ff2
medium,1,1,1,0,1.0,Vaccination status not mentioned in description,4a8ac8bff
medium,1,1,1,0,1.0,Vaccination status not mentioned in description,7d835cf7c
high,1,0,0,0,1.0,Vaccination status not mentioned in description.,e12797ab1
high,1,0,0,1,1.0,No inconsistencies found.,a99e4b365
high,1,0,0,0,1.0,,e6e0ad572
high,1,0,0,0,1.0,,c239d1834
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,4c48a8f2f
high,1,0,0,0,1.0,,ad6e56af2
high,1,Not specified in the data.,Not specified in the data.,0,1.0,,9c788a6bb
medium,1,0,0,0,1.0,Vaccination status not consistent with health description,c7402d13c
high,1,0,1,0,1.0,No inconsistencies found.,885af161b
high,1,0,0,0,1.0,No inconsistencies found.,ee370b5cf
high,1,0,1,0,1.0,,b1f5f19fa
medium,1,0,0,0,1.0,Description mentions energetic behavior but structured data shows no vaccination or deworming.,4d580adec
medium,1,0,0,0,1.0,Pet not sterilized or vaccinated,e89b91d44
medium,1,1,1,0,1.0,Vaccination and deworming status not mentioned in description,bee984e11
high,1,1,1,0,1.0,No inconsistencies found.,158bc6f24
high,1,0,1,0,1.0,No inconsistencies found.,e4464efa8
medium,1,0,0,1,0.0,Injuries mentioned but health profile says healthy,e849142b2
medium,1,0,0,0,1.0,Mentioned puppies living under planks; no space info in tabular data.,7b0d325d8
medium,1,0,0,0,1.0,Age mismatch with structured data,f612d5506
medium,1,0,0,0,1.0,Vaccination status inconsistent with structured data,d5abad72c
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,71f93d157
medium,1,0,0,0,1.0,Pet not vaccinated or dewormed,4d0aa6427
high,1,1,1,0,1.0,None,3e82e76cb
high,1,1,1,0,1.0,,1633b105b
high,1,1,1,0,1.0,No inconsistencies found.,df2d9957f
high,1,1,1,0,1.0,,d76c4ec1e
medium,1,0,1,0,1.0,Vaccination status not mentioned in description,06395bb8d
high,1,1,1,0,1.0,,20e46cb8d
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,a08030c6f
medium,1,0,0,0,1.0,Vaccination status not consistent with health description,926070c80
medium,1,0,0,0,1.0,Color mismatch between description and data,ed84380a5
high,1,0,0,0,1.0,,58477a7c6
high,1,1,1,0,1.0,,791e6dc19
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,5c2fdb3cd
medium,1,0,0,0,1.0,Primary breed listed as Schnauzer but secondary breed is nan,213cf987d
medium,1,1,1,0,1.0,Vaccination status unclear,66ac9f1b7
high,1,0,0,0,1.0,,dd0b58409
medium,1,0,1,0,1.0,Vaccination status not mentioned in description,7fab9b8f3
high,1,1,1,0,1.0,,fb9783859
high,1,1,1,0,1.0,,9fcc4951d
medium,1,1,1,0,1.0,Color mismatch in description and data,b1367c404
high,1,1,1,0,1.0,,a0e71d03a
medium,1,0,0,0,1.0,Vaccination and deworming status unclear,bc4ba2449
high,1,Not specified in the data.,Not specified in the data.,0,1.0,,704502836
medium,1,0,0,0,1.0,Vaccination and deworming status not mentioned in description,de59f42db
medium,1,1,1,0,1.0,Vaccination and deworming status unclear in tabular data,f4df06287
high,1,0,0,1,1.0,None,6134ae21d
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,a62c06932
low,1,1,1,0,1.0,Vaccination status and sterilization not in structured data,7b9cc47f0
high,1,1,1,0,1.0,,69df3f618
medium,0,0,0,1,1.0,Vaccination status unclear,bf01af28f
high,1,1,1,0,1.0,No inconsistencies found.,7f78e79c0
medium,1,0,0,0,1.0,Primary breed not mentioned in description,3ea675148
medium,1,1,1,1,0.0,Vaccination status unclear,72896003b
medium,1,0,0,0,1.0,Age mismatch,9aa40019a
high,1,1,1,0,1.0,,249b350de
high,1,0,0,0,1.0,"Color mentioned as black, not bronze",e5962e049
high,0,1,1,1,0.0,,9aa5ab22f
medium,1,0,0,1,1.0,Vaccination and deworming status not mentioned in description,5ee34f0d2
medium,1,1,1,0,1.0,Vaccination and deworming status not mentioned in description,6db8c5110
high,1,1,1,0,1.0,No deworming or vaccination mentioned in structured data.,4f1bf01b6
medium,1,0,0,0,1.0,Pet not vaccinated or dewormed,67e41958c
medium,1,0,0,0,1.0,Pet is not vaccinated as per data,4d74c2e08
low,1,0,1,0,1.0,"Color mismatch, multiple names mentioned",506697cb9
high,1,1,1,0,1.0,,48aa8ee7c
medium,1,1,1,0,1.0,Pet is not vaccinated or dewormed.,331c39c92
medium,1,0,0,1,1.0,Vaccination status not mentioned in structured data,79abb5387
medium,1,Not specified in the data,Not specified in the data,0,1.0,Vaccination and deworming status unclear,0fb548aac
medium,1,1,1,0,1.0,Vaccination and deworming status unclear,fc52c0c82
high,1,0,0,0,1.0,Vaccination status not mentioned in description.,28bafb2ee
high,1,0,0,0,1.0,Vaccination and deworming status not provided,f393a9d26
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,5dbb2fd0b
high,1,1,1,0,1.0,,f61cec80a
medium,1,0,0,0,1.0,Pet not sterilized yet,f50997846
high,1,1,1,0,1.0,,92a173c59
high,1,1,1,0,1.0,,0a5be413e
medium,1,0,0,0,1.0,Sterilized status inconsistent with adoption requirement,ca113d98b
medium,1,0,0,1,1.0,Vaccination status not provided in structured data,b75c41dd5
high,1,0,1,0,1.0,No inconsistencies found.,57a93e9a6
high,1,1,1,0,1.0,,6366dd2f9
medium,1,0,0,0,1.0,Vaccination status not mentioned in description,edf3478dc
medium,1,0,0,0,1.0,Color and breed information mismatch,f0982978a
medium,1,1,0,0,1.0,Age not mentioned in tabular data,2bea067f2
high,1,1,1,0,1.0,No inconsistencies found.,b98512188
high,1,0,0,0,1.0,,366a4544f
medium,1,0,0,1,1.0,Vaccination status unclear in description,cf4bbdbfa
high,1,1,1,0,1.0,No inconsistencies found.,d5aedc48b
medium,1,1,1,0,1.0,Vaccination and deworming status not mentioned in description,85594fcaf
high,1,1,1,0,1.0,,1d5be4060
